ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
ATM_0001,2023-04-27,Thursday,Afternoon,25922,5440,Gas Station,0,0,81182,Snowy,2,21011
ATM_0021,2023-04-19,Wednesday,Evening,42389,17811,Standalone,0,0,96848,Clear,3,32319
ATM_0026,2023-08-19,Saturday,Afternoon,73813,7122,Gas Station,0,0,95549,Snowy,2,73137
ATM_0042,2022-08-26,Friday,Evening,48407,12372,Gas Station,0,0,124658,Clear,5,30299
ATM_0026,2022-02-01,Tuesday,Evening,67680,12438,Bank Branch,0,0,85289,Rainy,4,48845
ATM_0034,2022-12-04,Sunday,Morning,64961,8957,Gas Station,0,0,93383,Cloudy,2,55369
ATM_0033,2022-11-18,Friday,Night,55834,13309,Supermarket,0,0,84341,Cloudy,2,49817
ATM_0027,2023-11-13,Monday,Morning,55772,16747,Gas Station,0,0,80870,Snowy,1,33765
ATM_0020,2023-11-25,Saturday,Morning,65320,15059,Gas Station,0,0,92913,Rainy,0,56534
ATM_0029,2023-10-30,Monday,Morning,83144,13253,Gas Station,0,0,119678,Cloudy,0,78184
ATM_0044,2023-10-15,Sunday,Afternoon,55747,7999,Standalone,0,0,109295,Clear,3,50279
ATM_0033,2023-07-02,Sunday,Afternoon,68475,5897,Gas Station,0,0,64260,Rainy,1,62397
ATM_0013,2023-12-30,Saturday,Evening,50713,5066,Standalone,0,0,96289,Rainy,3,57014
ATM_0038,2023-08-25,Friday,Evening,66448,11037,Bank Branch,0,1,75272,Snowy,5,57140
ATM_0050,2022-02-14,Monday,Afternoon,35905,4753,Bank Branch,0,0,96495,Rainy,5,26490
ATM_0026,2022-11-19,Saturday,Afternoon,44713,15027,Bank Branch,0,0,116680,Snowy,5,26767
ATM_0043,2023-12-29,Friday,Evening,41309,8449,Mall,0,0,71995,Cloudy,1,35575
ATM_0017,2023-09-01,Friday,Morning,35605,18171,Bank Branch,0,0,94016,Rainy,1,13346
ATM_0018,2023-05-09,Tuesday,Night,44577,7960,Mall,0,0,93616,Snowy,0,37599
ATM_0038,2022-09-06,Tuesday,Evening,40100,7450,Standalone,0,0,125022,Cloudy,0,35269
ATM_0010,2022-02-07,Monday,Morning,58371,13808,Gas Station,0,0,137128,Snowy,0,56289
ATM_0013,2023-03-05,Sunday,Evening,61404,13131,Standalone,0,1,80105,Snowy,4,67758
ATM_0018,2023-04-27,Thursday,Night,22647,3747,Mall,0,0,96471,Clear,4,20158
ATM_0037,2022-09-13,Tuesday,Morning,55305,15768,Bank Branch,0,0,101373,Clear,3,36693
ATM_0021,2022-01-31,Monday,Night,37851,14244,Gas Station,1,0,107385,Rainy,1,36030
ATM_0010,2023-07-09,Sunday,Afternoon,32216,5377,Mall,0,0,118686,Snowy,2,29412
ATM_0027,2023-07-25,Tuesday,Evening,54418,0,Bank Branch,0,0,70745,Snowy,2,60442
ATM_0024,2022-11-28,Monday,Evening,51294,1969,Supermarket,0,0,111305,Rainy,3,48569
ATM_0014,2023-12-24,Sunday,Evening,34034,19512,Gas Station,1,0,73210,Cloudy,3,26453
ATM_0050,2023-07-06,Thursday,Evening,48169,12006,Bank Branch,0,0,102739,Rainy,3,37993
ATM_0027,2022-07-16,Saturday,Morning,53293,10658,Standalone,0,0,111272,Cloudy,0,54515
ATM_0002,2023-06-17,Saturday,Afternoon,42613,11386,Bank Branch,0,0,97715,Cloudy,5,36928
ATM_0043,2022-05-26,Thursday,Night,40078,14936,Supermarket,0,0,103515,Rainy,1,27504
ATM_0004,2023-08-01,Tuesday,Night,30598,16676,Standalone,0,1,96351,Clear,3,22153
ATM_0007,2023-04-14,Friday,Morning,42496,3635,Gas Station,0,0,92504,Cloudy,0,45437
ATM_0047,2022-03-10,Thursday,Evening,57077,5716,Mall,0,0,117704,Clear,1,55739
ATM_0038,2022-08-02,Tuesday,Evening,44837,0,Standalone,0,0,111643,Cloudy,3,41607
ATM_0039,2023-05-03,Wednesday,Afternoon,48121,17172,Mall,0,0,77253,Clear,4,35399
ATM_0042,2022-07-18,Monday,Afternoon,44639,13222,Bank Branch,0,0,132644,Clear,5,43236
ATM_0039,2022-06-11,Saturday,Night,45560,14591,Supermarket,0,0,97445,Clear,2,32179
ATM_0015,2022-01-26,Wednesday,Night,38329,4303,Mall,0,0,113692,Cloudy,0,42161
ATM_0004,2023-07-27,Thursday,Afternoon,46341,8584,Bank Branch,0,0,99818,Cloudy,3,44038
ATM_0048,2022-10-14,Friday,Afternoon,69472,18090,Gas Station,0,0,113668,Snowy,2,40734
ATM_0040,2023-07-28,Friday,Evening,49557,18073,Gas Station,0,0,86380,Cloudy,1,43901
ATM_0036,2022-05-29,Sunday,Morning,36931,6992,Gas Station,0,0,110457,Rainy,5,27927
ATM_0043,2023-06-15,Thursday,Morning,38568,12405,Mall,0,1,69657,Rainy,3,40714
ATM_0037,2023-07-21,Friday,Morning,67704,11871,Standalone,0,0,105513,Cloudy,2,56250
ATM_0033,2023-08-17,Thursday,Evening,42035,2431,Bank Branch,0,0,105048,Snowy,3,46170
ATM_0027,2022-01-14,Friday,Night,50732,5332,Mall,0,0,131373,Snowy,3,40936
ATM_0010,2023-12-13,Wednesday,Evening,59103,9993,Standalone,0,0,112547,Cloudy,1,57643
ATM_0029,2023-07-18,Tuesday,Night,46943,7477,Standalone,0,0,112685,Snowy,0,36712
ATM_0029,2022-01-04,Tuesday,Evening,31030,13192,Gas Station,0,0,87034,Cloudy,3,13698
ATM_0050,2022-02-24,Thursday,Night,57148,14536,Mall,0,0,103068,Cloudy,1,43103
ATM_0035,2022-11-10,Thursday,Afternoon,32005,524,Gas Station,0,0,122549,Rainy,4,27001
ATM_0010,2023-02-15,Wednesday,Morning,71835,6493,Gas Station,0,0,105011,Cloudy,0,65445
ATM_0001,2022-12-16,Friday,Afternoon,37620,7757,Gas Station,0,0,117965,Cloudy,0,32791
ATM_0022,2023-02-01,Wednesday,Night,19849,16350,Supermarket,0,0,104473,Rainy,0,7680
ATM_0045,2023-10-19,Thursday,Night,48208,15772,Gas Station,0,0,95058,Cloudy,4,42209
ATM_0024,2023-10-14,Saturday,Morning,29524,19736,Bank Branch,0,0,100559,Rainy,0,14346
ATM_0012,2022-09-26,Monday,Afternoon,34086,10701,Supermarket,0,0,99872,Rainy,2,26510
ATM_0044,2023-12-04,Monday,Evening,29480,12946,Mall,0,0,98908,Clear,0,20941
ATM_0037,2023-09-11,Monday,Morning,44323,7926,Supermarket,0,0,106354,Snowy,4,45394
ATM_0002,2023-06-19,Monday,Night,42731,697,Mall,0,1,119821,Clear,3,49091
ATM_0001,2023-12-10,Sunday,Night,35959,11511,Gas Station,0,0,89383,Clear,2,25628
ATM_0011,2022-02-10,Thursday,Night,71248,9986,Gas Station,0,0,80640,Clear,3,75032
ATM_0019,2022-03-01,Tuesday,Evening,35633,12419,Bank Branch,0,0,102483,Snowy,5,33904
ATM_0029,2023-09-04,Monday,Night,37371,7880,Gas Station,0,0,114678,Snowy,3,37617
ATM_0006,2023-11-17,Friday,Morning,32808,14376,Standalone,0,1,96141,Clear,0,36990
ATM_0037,2022-01-01,Saturday,Morning,43831,3389,Gas Station,1,0,110512,Clear,3,46376
ATM_0036,2023-01-06,Friday,Morning,69781,9745,Bank Branch,0,0,81603,Clear,1,78212
ATM_0023,2023-11-13,Monday,Evening,21817,10884,Supermarket,0,0,147006,Rainy,5,12413
ATM_0044,2023-09-25,Monday,Afternoon,69062,11797,Mall,0,0,51525,Rainy,4,44995
ATM_0031,2023-01-09,Monday,Night,61437,7103,Standalone,0,0,85965,Snowy,5,47414
ATM_0015,2023-09-06,Wednesday,Night,45151,10069,Standalone,0,0,88834,Cloudy,5,32332
ATM_0020,2022-09-18,Sunday,Afternoon,46789,4518,Standalone,0,0,87171,Snowy,5,41951
ATM_0042,2022-06-19,Sunday,Morning,52150,12844,Standalone,0,0,71736,Snowy,0,43524
ATM_0023,2022-08-05,Friday,Night,42582,6063,Standalone,0,0,104038,Snowy,0,37886
ATM_0013,2022-09-02,Friday,Night,28288,9329,Supermarket,0,0,101888,Cloudy,3,28453
ATM_0049,2023-02-09,Thursday,Night,40778,16369,Gas Station,0,0,70097,Cloudy,0,32571
ATM_0034,2022-11-24,Thursday,Evening,32926,12433,Gas Station,0,0,76767,Cloudy,2,26217
ATM_0039,2023-11-05,Sunday,Morning,34197,9334,Standalone,0,0,86002,Cloudy,4,28113
ATM_0033,2022-03-22,Tuesday,Evening,37075,3764,Standalone,0,0,96635,Clear,4,32491
ATM_0004,2022-08-05,Friday,Evening,47754,10968,Supermarket,0,0,85444,Snowy,5,40183
ATM_0003,2023-11-22,Wednesday,Evening,68640,14181,Gas Station,0,0,109535,Snowy,0,53963
ATM_0037,2023-09-25,Monday,Night,34898,12996,Bank Branch,0,0,85201,Snowy,1,26740
ATM_0021,2022-05-29,Sunday,Night,53826,11566,Supermarket,0,0,83777,Clear,0,45636
ATM_0045,2022-02-28,Monday,Evening,48213,0,Mall,0,1,85722,Snowy,3,61439
ATM_0044,2023-03-11,Saturday,Evening,54460,2208,Supermarket,0,0,113537,Rainy,0,57642
ATM_0016,2023-01-01,Sunday,Night,26512,11572,Mall,1,0,86624,Rainy,0,20007
ATM_0043,2023-04-10,Monday,Afternoon,28907,14603,Standalone,0,0,110261,Clear,0,17964
ATM_0010,2022-06-01,Wednesday,Night,44289,9637,Standalone,0,0,120127,Cloudy,5,28064
ATM_0009,2022-01-09,Sunday,Evening,60361,1133,Standalone,0,0,125839,Rainy,4,65582
ATM_0034,2023-05-11,Thursday,Morning,52941,20126,Supermarket,0,0,112126,Clear,2,38094
ATM_0031,2023-12-01,Friday,Evening,28519,6927,Supermarket,1,0,96617,Snowy,3,33461
ATM_0020,2023-01-31,Tuesday,Morning,36893,8114,Standalone,1,0,72661,Rainy,3,29947
ATM_0007,2023-05-09,Tuesday,Evening,50085,19701,Gas Station,0,1,101270,Rainy,0,39368
ATM_0017,2023-03-17,Friday,Morning,50899,8697,Gas Station,0,0,115660,Snowy,4,47703
ATM_0004,2022-10-05,Wednesday,Evening,47849,12178,Bank Branch,0,0,94917,Rainy,3,30510
ATM_0029,2023-03-15,Wednesday,Night,52469,12370,Supermarket,0,1,71422,Cloudy,3,59017
ATM_0022,2022-10-28,Friday,Evening,52365,6299,Standalone,0,0,87905,Cloudy,2,39052
ATM_0005,2022-08-30,Tuesday,Evening,74943,16154,Mall,0,0,34088,Rainy,5,50061
ATM_0038,2023-12-10,Sunday,Afternoon,67351,4964,Gas Station,0,1,81017,Clear,5,63564
ATM_0022,2023-09-09,Saturday,Night,29681,4798,Bank Branch,0,0,106467,Snowy,5,32259
ATM_0005,2023-12-17,Sunday,Afternoon,50751,12779,Standalone,0,0,98672,Rainy,4,45206
ATM_0039,2022-01-28,Friday,Morning,34929,13233,Bank Branch,0,0,76681,Snowy,2,24718
ATM_0031,2023-09-11,Monday,Afternoon,39687,8193,Gas Station,0,0,113488,Snowy,3,28667
ATM_0008,2022-03-13,Sunday,Evening,52639,10100,Gas Station,0,0,137713,Cloudy,1,41731
ATM_0046,2022-05-16,Monday,Afternoon,22445,1146,Mall,0,1,85609,Cloudy,0,32576
ATM_0043,2023-03-05,Sunday,Evening,60316,7041,Supermarket,0,0,93339,Clear,2,51373
ATM_0015,2022-04-15,Friday,Night,24161,13212,Mall,0,0,66501,Rainy,3,18303
ATM_0041,2022-11-03,Thursday,Afternoon,43323,0,Bank Branch,0,0,125583,Cloudy,5,40321
ATM_0012,2023-10-29,Sunday,Night,61023,17562,Mall,0,0,84534,Rainy,2,41800
ATM_0020,2023-04-13,Thursday,Evening,64204,9101,Gas Station,0,0,109634,Clear,0,47371
ATM_0009,2023-10-03,Tuesday,Morning,51138,19060,Bank Branch,0,0,70732,Clear,3,39970
ATM_0035,2022-07-10,Sunday,Night,67315,16940,Supermarket,0,0,97252,Clear,3,60000
ATM_0027,2022-03-21,Monday,Evening,57955,18824,Standalone,0,0,98696,Snowy,4,44196
ATM_0026,2023-01-21,Saturday,Afternoon,30430,11859,Standalone,0,0,121289,Snowy,0,19281
ATM_0034,2022-01-30,Sunday,Afternoon,48184,1895,Supermarket,0,0,120433,Rainy,2,45270
ATM_0009,2022-03-19,Saturday,Afternoon,47324,11258,Supermarket,0,0,108444,Cloudy,3,47272
ATM_0038,2022-02-12,Saturday,Evening,49007,18800,Supermarket,0,0,101303,Snowy,1,36344
ATM_0035,2023-05-29,Monday,Afternoon,30606,9151,Supermarket,0,1,142466,Cloudy,0,34037
ATM_0022,2022-06-07,Tuesday,Morning,42434,7657,Bank Branch,0,0,84125,Rainy,5,41579
ATM_0011,2023-09-24,Sunday,Night,47950,3359,Mall,0,0,69765,Rainy,1,53827
ATM_0048,2022-06-13,Monday,Morning,83102,6143,Bank Branch,0,0,106419,Cloudy,4,74174
ATM_0028,2022-10-28,Friday,Afternoon,56878,2971,Gas Station,0,1,140457,Cloudy,4,52232
ATM_0025,2022-05-20,Friday,Night,54028,7936,Supermarket,0,0,94042,Snowy,1,42962
ATM_0031,2022-05-28,Saturday,Night,13287,9510,Gas Station,0,1,97202,Rainy,1,12458
ATM_0001,2023-06-02,Friday,Night,57329,9961,Gas Station,0,0,67752,Snowy,3,44997
ATM_0006,2022-01-08,Saturday,Night,66812,13421,Bank Branch,0,0,81476,Rainy,1,46196
ATM_0018,2023-10-16,Monday,Evening,59917,0,Standalone,0,0,106328,Snowy,3,66056
ATM_0012,2022-07-17,Sunday,Afternoon,50210,6502,Gas Station,0,0,135956,Clear,0,45343
ATM_0017,2022-12-05,Monday,Afternoon,58646,3079,Standalone,0,0,84004,Cloudy,1,67084
ATM_0004,2022-05-09,Monday,Night,53920,15389,Bank Branch,0,0,112731,Rainy,1,48960
ATM_0036,2022-12-19,Monday,Night,58621,8418,Mall,0,0,94193,Rainy,2,54604
ATM_0003,2022-06-06,Monday,Evening,48846,24668,Standalone,0,0,91889,Cloudy,4,18484
ATM_0039,2023-12-19,Tuesday,Afternoon,51328,12732,Supermarket,0,0,77962,Cloudy,5,39668
ATM_0003,2022-10-28,Friday,Morning,45444,15863,Mall,0,0,81925,Clear,2,29626
ATM_0038,2023-03-08,Wednesday,Evening,54123,8515,Gas Station,0,0,146906,Cloudy,1,39443
ATM_0034,2023-02-05,Sunday,Evening,62039,7159,Gas Station,0,0,68701,Snowy,2,46227
ATM_0033,2023-11-19,Sunday,Evening,70585,4484,Gas Station,0,0,149034,Rainy,1,71452
ATM_0012,2023-12-30,Saturday,Afternoon,29469,15127,Supermarket,0,0,109994,Rainy,2,13618
ATM_0035,2023-09-09,Saturday,Evening,62566,3455,Standalone,0,0,98981,Cloudy,0,49061
ATM_0001,2023-11-07,Tuesday,Night,54163,11648,Bank Branch,0,0,81799,Snowy,2,37534
ATM_0038,2023-08-31,Thursday,Evening,55924,13936,Bank Branch,0,0,84460,Clear,3,50386
ATM_0027,2022-01-25,Tuesday,Evening,70614,10963,Bank Branch,1,0,110565,Rainy,5,62263
ATM_0004,2022-08-19,Friday,Afternoon,45535,11466,Supermarket,0,0,94080,Clear,1,33726
ATM_0047,2023-06-01,Thursday,Night,24391,23713,Mall,0,0,93452,Cloudy,1,14287
ATM_0035,2022-08-18,Thursday,Afternoon,69697,17023,Standalone,0,0,118904,Clear,2,70402
ATM_0036,2022-03-19,Saturday,Morning,30882,19950,Supermarket,0,0,82963,Clear,2,8039
ATM_0014,2022-07-31,Sunday,Night,46191,6715,Standalone,0,0,127886,Rainy,2,48631
ATM_0026,2023-04-15,Saturday,Morning,64254,11610,Bank Branch,0,0,92008,Cloudy,3,62270
ATM_0011,2023-06-08,Thursday,Night,65964,10556,Mall,0,1,124595,Cloudy,2,74259
ATM_0039,2023-03-18,Saturday,Evening,68381,20969,Gas Station,0,0,131207,Snowy,2,61095
ATM_0032,2022-12-15,Thursday,Evening,63157,12946,Supermarket,0,0,89861,Snowy,0,43109
ATM_0022,2022-11-28,Monday,Afternoon,55636,12200,Gas Station,0,0,60783,Clear,3,41522
ATM_0008,2022-11-04,Friday,Evening,50581,11790,Standalone,0,0,73165,Rainy,4,34969
ATM_0023,2022-06-14,Tuesday,Evening,38362,15174,Bank Branch,0,0,100011,Snowy,1,30753
ATM_0004,2023-04-10,Monday,Afternoon,55098,0,Mall,0,0,116920,Snowy,0,53237
ATM_0005,2023-09-17,Sunday,Afternoon,35895,12204,Mall,0,0,129477,Snowy,3,27966
ATM_0019,2023-12-29,Friday,Evening,49968,4850,Standalone,0,0,86623,Rainy,0,39148
ATM_0043,2022-05-19,Thursday,Night,38331,10372,Gas Station,0,0,104300,Snowy,3,23889
ATM_0013,2022-01-27,Thursday,Afternoon,28640,13601,Standalone,0,1,115609,Rainy,5,30966
ATM_0024,2023-12-01,Friday,Afternoon,37445,16618,Bank Branch,1,0,84017,Clear,1,29138
ATM_0048,2022-10-19,Wednesday,Evening,55291,9061,Mall,0,0,79662,Rainy,4,42477
ATM_0013,2023-03-23,Thursday,Afternoon,24498,0,Standalone,0,0,82499,Clear,4,23059
ATM_0017,2022-04-03,Sunday,Afternoon,70638,8127,Mall,0,0,90701,Clear,2,61197
ATM_0046,2023-11-07,Tuesday,Afternoon,64717,12519,Standalone,0,0,105461,Snowy,4,51869
ATM_0037,2022-03-04,Friday,Morning,29972,14214,Standalone,0,1,105171,Cloudy,4,25557
ATM_0017,2022-04-01,Friday,Afternoon,29821,18082,Bank Branch,0,1,64076,Snowy,2,30043
ATM_0027,2022-01-09,Sunday,Morning,57954,12775,Supermarket,0,1,75206,Clear,0,49481
ATM_0014,2022-11-06,Sunday,Afternoon,7304,4660,Standalone,0,0,87667,Snowy,3,4311
ATM_0005,2022-07-26,Tuesday,Afternoon,59663,4927,Supermarket,0,0,89399,Cloudy,5,51118
ATM_0012,2023-04-18,Tuesday,Night,41094,10372,Supermarket,0,0,88547,Rainy,3,27564
ATM_0016,2022-10-25,Tuesday,Afternoon,45147,3330,Mall,0,0,111269,Rainy,0,48862
ATM_0050,2022-06-19,Sunday,Morning,59387,12283,Bank Branch,0,0,100574,Rainy,0,48876
ATM_0006,2022-10-24,Monday,Evening,85871,14836,Supermarket,0,0,102851,Clear,4,74859
ATM_0035,2023-10-23,Monday,Morning,70610,4962,Supermarket,0,0,126849,Cloudy,2,71675
ATM_0024,2022-06-11,Saturday,Afternoon,67564,9784,Mall,0,0,87868,Clear,5,58886
ATM_0037,2023-08-28,Monday,Morning,60621,14069,Supermarket,0,0,95785,Rainy,1,48865
ATM_0021,2023-02-06,Monday,Afternoon,62254,6388,Mall,0,0,108821,Rainy,1,44550
ATM_0049,2023-03-18,Saturday,Night,57304,13369,Gas Station,0,0,117308,Snowy,5,43395
ATM_0045,2022-03-12,Saturday,Night,29567,13734,Mall,0,0,95753,Rainy,5,15589
ATM_0036,2023-07-31,Monday,Morning,71014,4028,Supermarket,0,0,115491,Cloudy,2,57239
ATM_0003,2022-11-25,Friday,Morning,51769,6809,Mall,0,0,125903,Rainy,1,39730
ATM_0002,2022-09-12,Monday,Evening,44240,10641,Standalone,0,0,117956,Cloudy,0,39089
ATM_0032,2022-03-20,Sunday,Evening,40930,14367,Supermarket,0,0,72624,Cloudy,2,22880
ATM_0004,2023-05-23,Tuesday,Night,45133,20007,Standalone,0,0,96070,Rainy,2,23730
ATM_0046,2023-10-31,Tuesday,Night,61320,773,Bank Branch,0,0,116419,Cloudy,5,56944
ATM_0014,2022-05-01,Sunday,Night,65392,4902,Mall,0,0,84549,Cloudy,5,59374
ATM_0033,2022-03-20,Sunday,Morning,79615,7701,Mall,0,0,95194,Cloudy,0,67145
ATM_0013,2023-08-11,Friday,Night,72649,11314,Bank Branch,0,0,111703,Cloudy,3,70933
ATM_0002,2022-01-14,Friday,Evening,47941,11447,Supermarket,0,0,118658,Cloudy,4,43364
ATM_0026,2023-02-11,Saturday,Afternoon,60440,17723,Bank Branch,0,1,138957,Rainy,1,52583
ATM_0045,2023-04-18,Tuesday,Morning,51047,17761,Mall,0,0,85482,Snowy,4,42389
ATM_0001,2022-01-28,Friday,Night,46383,12205,Mall,0,0,96931,Clear,4,34587
ATM_0027,2022-07-22,Friday,Afternoon,52946,4565,Bank Branch,0,0,136269,Rainy,0,53193
ATM_0049,2023-02-20,Monday,Evening,62954,3382,Supermarket,0,0,112907,Snowy,2,47822
ATM_0045,2023-07-09,Sunday,Afternoon,35240,1911,Supermarket,0,0,83743,Rainy,1,33889
ATM_0030,2022-12-10,Saturday,Morning,47366,19064,Supermarket,0,0,92075,Rainy,4,27077
ATM_0021,2023-07-09,Sunday,Afternoon,48628,6267,Standalone,0,0,54924,Snowy,5,40197
ATM_0018,2022-12-31,Saturday,Evening,52378,6947,Mall,1,0,143160,Clear,4,52112
ATM_0027,2022-01-25,Tuesday,Afternoon,34135,14033,Standalone,1,0,114920,Rainy,1,29625
ATM_0028,2023-05-23,Tuesday,Afternoon,46066,4335,Supermarket,0,0,109192,Rainy,3,42698
ATM_0037,2023-10-13,Friday,Afternoon,75748,3771,Bank Branch,0,1,101435,Clear,0,68460
ATM_0017,2023-12-13,Wednesday,Afternoon,60342,18180,Gas Station,0,0,153226,Snowy,4,49891
ATM_0020,2023-02-28,Tuesday,Night,38905,18052,Standalone,0,0,116273,Cloudy,5,22490
ATM_0018,2022-04-11,Monday,Night,40856,10577,Bank Branch,0,0,93388,Clear,1,29184
ATM_0003,2023-02-14,Tuesday,Afternoon,59946,14848,Mall,0,0,120961,Snowy,1,50523
ATM_0037,2023-03-29,Wednesday,Night,61916,185,Gas Station,0,0,104211,Snowy,2,57087
ATM_0033,2022-11-06,Sunday,Morning,50787,12159,Supermarket,0,0,88507,Snowy,2,42440
ATM_0006,2023-01-14,Saturday,Night,52260,6512,Bank Branch,0,0,116306,Snowy,5,48105
ATM_0014,2023-12-21,Thursday,Night,53099,13145,Mall,0,0,111031,Cloudy,0,54393
ATM_0007,2022-11-11,Friday,Night,57305,10462,Mall,0,0,120516,Cloudy,0,42101
ATM_0006,2023-06-13,Tuesday,Afternoon,68566,4709,Gas Station,0,0,89121,Clear,2,65333
ATM_0022,2022-12-14,Wednesday,Evening,81896,9399,Gas Station,0,1,94823,Snowy,1,95875
ATM_0048,2023-02-12,Sunday,Afternoon,48889,9539,Gas Station,0,0,84526,Snowy,1,45850
ATM_0032,2023-04-08,Saturday,Morning,65823,22224,Standalone,0,0,91325,Rainy,2,57944
ATM_0044,2022-10-07,Friday,Evening,44710,14074,Standalone,0,1,82461,Snowy,5,46949
ATM_0027,2023-03-11,Saturday,Morning,55747,13791,Mall,0,0,82344,Clear,0,52447
ATM_0006,2023-09-08,Friday,Night,21834,20555,Bank Branch,0,0,91410,Rainy,1,5649
ATM_0034,2023-01-21,Saturday,Night,29104,11070,Standalone,0,0,117279,Clear,5,23210
ATM_0047,2023-04-01,Saturday,Afternoon,13617,11994,Gas Station,0,0,98765,Rainy,4,4243
ATM_0024,2023-11-05,Sunday,Morning,32360,6562,Supermarket,0,0,91668,Cloudy,0,23941
ATM_0038,2022-07-18,Monday,Evening,51702,13798,Mall,0,0,107412,Clear,3,49719
ATM_0044,2023-01-05,Thursday,Morning,43202,10315,Supermarket,0,0,119500,Rainy,3,36522
ATM_0045,2022-09-23,Friday,Morning,40943,3182,Bank Branch,0,0,94451,Snowy,4,36826
ATM_0018,2022-07-13,Wednesday,Night,57959,9086,Gas Station,0,0,123637,Cloudy,1,56456
ATM_0032,2023-08-08,Tuesday,Evening,53232,9341,Supermarket,0,0,99983,Clear,2,49315
ATM_0012,2023-09-01,Friday,Evening,47814,4971,Standalone,0,0,114794,Cloudy,3,51216
ATM_0037,2022-12-04,Sunday,Evening,17303,7811,Bank Branch,0,0,85641,Cloudy,5,15537
ATM_0045,2022-12-29,Thursday,Night,43757,0,Bank Branch,0,0,114309,Rainy,4,37831
ATM_0001,2022-01-13,Thursday,Morning,48156,10070,Gas Station,0,1,113068,Clear,5,41613
ATM_0029,2022-07-29,Friday,Evening,58632,12492,Standalone,0,0,104110,Snowy,5,57806
ATM_0049,2022-11-23,Wednesday,Afternoon,66128,17036,Bank Branch,0,0,111646,Clear,3,55010
ATM_0046,2022-08-06,Saturday,Afternoon,68582,2511,Bank Branch,0,0,92160,Cloudy,5,61609
ATM_0006,2023-12-05,Tuesday,Morning,44855,5673,Mall,0,0,117457,Clear,3,33293
ATM_0036,2022-04-16,Saturday,Afternoon,59082,9207,Supermarket,0,0,82196,Snowy,3,47329
ATM_0026,2022-03-18,Friday,Afternoon,39306,12180,Mall,0,0,118780,Snowy,4,37076
ATM_0019,2022-04-03,Sunday,Evening,73726,3705,Bank Branch,0,0,107113,Rainy,2,80993
ATM_0046,2022-12-26,Monday,Afternoon,62459,20994,Supermarket,0,0,106867,Rainy,3,57102
ATM_0011,2023-11-22,Wednesday,Night,62631,0,Standalone,0,0,99945,Cloudy,4,57397
ATM_0036,2022-05-08,Sunday,Afternoon,44081,9574,Mall,0,1,82735,Cloudy,2,49870
ATM_0025,2022-10-08,Saturday,Night,61017,18275,Gas Station,0,0,83046,Clear,2,34692
ATM_0034,2023-07-28,Friday,Afternoon,29044,15854,Mall,0,0,75416,Cloudy,0,15781
ATM_0044,2023-06-19,Monday,Evening,70624,11252,Mall,0,1,90731,Clear,3,61121
ATM_0047,2023-08-14,Monday,Morning,30165,3847,Mall,0,1,108285,Clear,0,28204
ATM_0020,2023-02-15,Wednesday,Evening,33388,10520,Standalone,0,0,140858,Clear,0,29255
ATM_0038,2023-06-01,Thursday,Afternoon,44786,3871,Mall,0,0,134399,Cloudy,2,40667
ATM_0020,2022-06-26,Sunday,Evening,36540,7871,Gas Station,0,0,94086,Snowy,5,26813
ATM_0012,2022-09-04,Sunday,Night,55753,15054,Gas Station,0,1,112353,Cloudy,3,45524
ATM_0001,2022-02-27,Sunday,Night,51743,4702,Supermarket,0,0,120473,Clear,5,38910
ATM_0010,2022-12-15,Thursday,Afternoon,33141,12738,Bank Branch,0,0,98387,Clear,1,25622
ATM_0006,2023-10-28,Saturday,Morning,41590,9485,Supermarket,0,1,121599,Rainy,3,36355
ATM_0031,2023-08-09,Wednesday,Morning,32116,9806,Supermarket,0,0,86306,Cloudy,3,23026
ATM_0047,2022-01-20,Thursday,Afternoon,23478,4724,Supermarket,0,0,132755,Rainy,4,15608
ATM_0014,2023-08-08,Tuesday,Evening,53700,9741,Gas Station,0,0,91403,Snowy,3,46046
ATM_0049,2023-11-16,Thursday,Afternoon,32430,11268,Mall,0,0,50825,Clear,0,25417
ATM_0013,2023-12-01,Friday,Night,56207,4026,Mall,1,0,100056,Clear,3,63485
ATM_0003,2022-09-09,Friday,Night,26879,14877,Supermarket,0,0,102623,Cloudy,5,11328
ATM_0046,2023-03-22,Wednesday,Afternoon,43239,13587,Bank Branch,0,0,80154,Clear,4,42137
ATM_0033,2022-08-29,Monday,Evening,40505,14718,Supermarket,0,0,129708,Rainy,5,29905
ATM_0045,2023-12-10,Sunday,Night,49474,10162,Gas Station,0,0,95344,Cloudy,3,33081
ATM_0044,2022-06-30,Thursday,Night,62583,4166,Standalone,0,0,124736,Cloudy,2,54109
ATM_0044,2022-10-03,Monday,Evening,73251,12053,Gas Station,0,0,76255,Rainy,3,74354
ATM_0031,2023-02-09,Thursday,Evening,61064,19900,Standalone,0,0,103415,Rainy,4,48906
ATM_0007,2023-04-03,Monday,Evening,40837,10256,Gas Station,0,0,96988,Snowy,0,34262
ATM_0003,2022-07-18,Monday,Evening,36023,11411,Standalone,0,0,71826,Rainy,0,25505
ATM_0012,2023-03-24,Friday,Afternoon,39247,13844,Gas Station,0,0,58936,Rainy,0,23824
